company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,total_seats,fleet_type,carrier,scheduled_ground_time_minutes,actual_ground_time_minutes,minimum_turn_minutes,adjusted_scheduled_time,was_negative
OO,5251,11-08-2025,ORD,ASE,2025-08-11T19:35:00Z,2025-08-11T21:44:00Z,2025-08-11T19:38:00Z,2025-08-11T21:27:00Z,70,ERJ-175,Express,68,80,34,68,False
UA,1564,01-08-2025,ORD,MSP,2025-08-01T20:05:00Z,2025-08-01T21:43:00Z,2025-08-01T20:22:00Z,2025-08-01T21:59:00Z,166,B737-800,Mainline,110,57,60,110,False
UA,2672,10-08-2025,ORD,PNS,2025-08-10T10:39:00Z,2025-08-10T13:06:00Z,2025-08-10T10:37:00Z,2025-08-10T12:47:00Z,126,A319-100,Mainline,67,75,43,67,False
G7,4549,09-08-2025,ORD,MLI,2025-08-09T14:00:00Z,2025-08-09T15:07:00Z,2025-08-09T13:56:00Z,2025-08-09T14:57:00Z,50,CRJ-550,Express,115,121,29,115,False
UA,2417,06-08-2025,ORD,SAN,2025-08-06T16:13:00Z,2025-08-06T18:35:00Z,2025-08-06T16:15:00Z,2025-08-06T18:57:00Z,166,B737-800,Mainline,92,100,51,92,False
UA,1347,08-08-2025,ORD,FLL,2025-08-08T17:50:00Z,2025-08-08T22:04:00Z,2025-08-08T17:44:00Z,2025-08-08T21:39:00Z,166,B737-800,Mainline,113,136,51,113,False
UA,912,03-08-2025,ORD,KEF,2025-08-03T21:10:00Z,2025-08-04T08:30:00Z,2025-08-03T21:19:00Z,2025-08-04T08:27:00Z,176,B757-200,Mainline,150,134,75,150,False
UA,2201,09-08-2025,ORD,MCO,2025-08-09T14:01:00Z,2025-08-09T18:00:00Z,2025-08-09T14:02:00Z,2025-08-09T18:03:00Z,179,B737-900,Mainline,67,72,56,67,False
G7,4173,01-08-2025,ORD,AVL,2025-08-01T13:55:00Z,2025-08-01T16:55:00Z,2025-08-01T14:53:00Z,2025-08-01T17:39:00Z,50,CRJ-550,Express,101,27,29,101,False
UA,1304,01-08-2025,ORD,LAS,2025-08-01T11:29:00Z,2025-08-01T13:28:00Z,2025-08-01T11:26:00Z,2025-08-01T13:14:00Z,179,B737-900,Mainline,121,80,56,121,False
UA,1485,12-08-2025,ORD,SEA,2025-08-12T13:40:00Z,2025-08-12T16:20:00Z,2025-08-12T13:40:00Z,2025-08-12T16:09:00Z,166,B737-800,Mainline,69,98,51,69,False
OO,5309,12-08-2025,ORD,FWA,2025-08-12T20:05:00Z,2025-08-12T22:21:00Z,2025-08-12T21:28:00Z,2025-08-12T23:37:00Z,50,CRJ-200,Express,495,470,29,495,False
OO,5988,07-08-2025,ORD,BWI,2025-08-07T14:55:00Z,2025-08-07T18:07:00Z,2025-08-07T14:52:00Z,2025-08-07T17:54:00Z,76,ERJ-175,Express,47,58,34,47,False
G7,4599,07-08-2025,ORD,BHM,2025-08-07T19:45:00Z,2025-08-07T21:49:00Z,2025-08-07T20:15:00Z,2025-08-07T21:59:00Z,50,CRJ-550,Express,50,96,29,50,False
OO,5414,12-08-2025,ORD,MEM,2025-08-12T15:35:00Z,2025-08-12T17:34:00Z,2025-08-12T15:59:00Z,2025-08-12T18:47:00Z,50,CRJ-550,Express,46,34,29,46,False
OO,5565,07-08-2025,ORD,CHO,2025-08-07T14:04:00Z,2025-08-07T17:10:00Z,2025-08-07T13:58:00Z,2025-08-07T16:53:00Z,50,CRJ-550,Express,41,44,29,41,False
UA,2481,10-08-2025,ORD,SYR,2025-08-10T18:20:00Z,2025-08-10T21:16:00Z,2025-08-10T18:33:00Z,2025-08-10T21:29:00Z,150,A320-200,Mainline,75,83,46,75,False
OO,5314,02-08-2025,ORD,LNK,2025-08-02T19:40:00Z,2025-08-02T21:36:00Z,2025-08-02T20:49:00Z,2025-08-02T22:21:00Z,50,CRJ-550,Express,64,65,29,64,False
UA,2278,10-08-2025,ORD,SEA,2025-08-10T16:15:00Z,2025-08-10T18:58:00Z,2025-08-10T16:53:00Z,2025-08-10T19:31:00Z,200,A321-2NX,Mainline,80,138,62,80,False
YX,3525,06-08-2025,ORD,YYZ,2025-08-06T16:43:00Z,2025-08-06T19:37:00Z,2025-08-06T16:40:00Z,2025-08-06T19:38:00Z,76,ERJ-175,Express,58,73,42,58,False
OO,5517,02-08-2025,ORD,PVD,2025-08-02T18:15:00Z,2025-08-02T21:54:00Z,2025-08-02T18:13:00Z,2025-08-02T21:42:00Z,76,ERJ-175,Express,85,49,34,85,False
OO,5420,14-08-2025,ORD,MLI,2025-08-14T15:35:00Z,2025-08-14T16:43:00Z,2025-08-14T16:56:00Z,2025-08-14T17:55:00Z,76,ERJ-175,Express,-70,35,34,69.0,True
UA,764,12-08-2025,ORD,YYC,2025-08-12T08:43:00Z,2025-08-12T11:36:00Z,2025-08-12T08:38:00Z,2025-08-12T11:02:00Z,166,B737-800,Mainline,533,531,65,533,False
YX,3708,03-08-2025,ORD,BNA,2025-08-03T12:45:00Z,2025-08-03T14:26:00Z,2025-08-03T12:49:00Z,2025-08-03T14:19:00Z,76,ERJ-175,Express,40,65,34,40,False
G7,4584,08-08-2025,ORD,TUL,2025-08-08T20:07:00Z,2025-08-08T22:15:00Z,2025-08-08T20:25:00Z,2025-08-08T22:22:00Z,50,CRJ-550,Express,72,77,29,72,False
OO,5122,02-08-2025,ORD,EAU,2025-08-02T12:25:00Z,2025-08-02T13:54:00Z,2025-08-02T12:22:00Z,2025-08-02T13:32:00Z,50,CRJ-200,Express,90,105,29,90,False
G7,4588,04-08-2025,ORD,MDT,2025-08-04T13:55:00Z,2025-08-04T16:57:00Z,2025-08-04T13:52:00Z,2025-08-04T16:37:00Z,50,CRJ-550,Express,58,30,29,58,False
UA,1859,12-08-2025,ORD,SNA,2025-08-12T16:50:00Z,2025-08-12T19:18:00Z,2025-08-12T18:42:00Z,2025-08-12T20:57:00Z,126,B737-700,Mainline,233,308,43,233,False
UA,2683,01-08-2025,ORD,SAN,2025-08-01T14:06:00Z,2025-08-01T16:28:00Z,2025-08-01T14:03:00Z,2025-08-01T16:13:00Z,166,B737-800,Mainline,63,58,51,63,False
OO,5380,08-08-2025,ORD,MSY,2025-08-08T07:12:00Z,2025-08-08T09:48:00Z,2025-08-08T07:08:00Z,2025-08-08T09:42:00Z,76,ERJ-175,Express,662,658,34,662,False
UA,1742,14-08-2025,ORD,JAX,2025-08-14T18:26:00Z,2025-08-14T22:00:00Z,2025-08-14T18:22:00Z,2025-08-14T21:43:00Z,166,B737-800,Mainline,90,110,51,90,False
UA,611,01-08-2025,ORD,SFO,2025-08-01T07:20:00Z,2025-08-01T10:02:00Z,2025-08-01T07:49:00Z,2025-08-01T10:07:00Z,234,B757-300,Mainline,381,437,66,381,False
UA,288,10-08-2025,ORD,SNN,2025-08-10T18:05:00Z,2025-08-11T07:30:00Z,2025-08-10T18:07:00Z,2025-08-11T07:36:00Z,176,B757-200,Mainline,240,196,122,240,False
UA,1634,04-08-2025,ORD,IAD,2025-08-04T14:24:00Z,2025-08-04T17:30:00Z,2025-08-04T14:27:00Z,2025-08-04T18:10:00Z,179,B737-MAX9,Mainline,77,69,56,77,False
UA,2067,11-08-2025,ORD,BOS,2025-08-11T07:32:00Z,2025-08-11T10:59:00Z,2025-08-11T07:23:00Z,2025-08-11T10:49:00Z,166,B737-800,Mainline,563,581,51,563,False
UA,1198,01-08-2025,ORD,CUN,2025-08-01T09:21:00Z,2025-08-01T13:14:00Z,2025-08-01T09:25:00Z,2025-08-01T13:06:00Z,179,B737-900,Mainline,99,92,70,99,False
UA,1328,04-08-2025,ORD,SMF,2025-08-04T09:05:00Z,2025-08-04T11:46:00Z,2025-08-04T09:01:00Z,2025-08-04T11:35:00Z,179,B737-900,Mainline,69,86,56,69,False
OO,5447,06-08-2025,ORD,PVD,2025-08-06T11:05:00Z,2025-08-06T14:39:00Z,2025-08-06T11:13:00Z,2025-08-06T14:30:00Z,70,ERJ-175,Express,71,94,34,71,False
UA,2389,09-08-2025,ORD,RSW,2025-08-09T10:57:00Z,2025-08-09T15:02:00Z,2025-08-09T11:42:00Z,2025-08-09T15:36:00Z,179,B737-900,Mainline,73,55,56,73,False
UA,399,09-08-2025,ORD,BOS,2025-08-09T11:05:00Z,2025-08-09T14:42:00Z,2025-08-09T11:01:00Z,2025-08-09T14:44:00Z,166,B737-MAX8,Mainline,70,78,51,70,False
OO,5603,03-08-2025,ORD,FNT,2025-08-03T20:08:00Z,2025-08-03T22:30:00Z,2025-08-03T20:03:00Z,2025-08-03T22:31:00Z,50,CRJ-200,Express,86,80,29,86,False
UA,580,03-08-2025,ORD,PDX,2025-08-03T16:13:00Z,2025-08-03T18:45:00Z,2025-08-03T18:39:00Z,2025-08-03T20:48:00Z,179,B737-900,Mainline,82,60,56,82,False
UA,1361,12-08-2025,ORD,STL,2025-08-12T21:20:00Z,2025-08-12T22:45:00Z,2025-08-13T00:02:00Z,2025-08-13T01:03:00Z,126,A319-100,Mainline,57,209,43,57,False
UA,1617,01-08-2025,ORD,PHL,2025-08-01T14:20:00Z,2025-08-01T17:36:00Z,2025-08-01T14:15:00Z,2025-08-01T17:11:00Z,166,B737-800,Mainline,77,56,51,77,False
UA,2099,12-08-2025,ORD,IAH,2025-08-12T09:46:00Z,2025-08-12T12:40:00Z,2025-08-12T09:44:00Z,2025-08-12T12:20:00Z,179,B737-900,Mainline,118,54,56,118,False
UA,2154,07-08-2025,ORD,ROC,2025-08-07T18:25:00Z,2025-08-07T21:13:00Z,2025-08-07T18:25:00Z,2025-08-07T21:17:00Z,179,B737-900,Mainline,93,90,56,93,False
UA,2652,15-08-2025,ORD,RSW,2025-08-15T18:08:00Z,2025-08-15T22:09:00Z,2025-08-15T18:17:00Z,2025-08-15T22:29:00Z,166,B737-800,Mainline,72,49,51,72,False
OO,5499,09-08-2025,ORD,SBN,2025-08-09T19:35:00Z,2025-08-09T21:35:00Z,2025-08-09T19:33:00Z,2025-08-09T21:35:00Z,50,CRJ-200,Express,145,171,29,145,False
OO,5353,05-08-2025,ORD,GRR,2025-08-05T09:05:00Z,2025-08-05T11:17:00Z,2025-08-05T08:56:00Z,2025-08-05T11:09:00Z,50,CRJ-550,Express,75,80,29,75,False
UA,622,13-08-2025,ORD,DEN,2025-08-13T13:04:00Z,2025-08-13T14:46:00Z,2025-08-13T13:05:00Z,2025-08-13T14:34:00Z,364,B777-2HD,Mainline,99,107,87,99,False
YX,3568,03-08-2025,ORD,YYZ,2025-08-03T10:50:00Z,2025-08-03T13:42:00Z,2025-08-03T10:48:00Z,2025-08-03T13:29:00Z,76,ERJ-175,Express,75,39,42,75,False
UA,1708,04-08-2025,ORD,CLE,2025-08-04T19:35:00Z,2025-08-04T22:00:00Z,2025-08-04T19:44:00Z,2025-08-04T21:57:00Z,179,B737-900,Mainline,78,87,56,78,False
UA,2011,15-08-2025,ORD,YVR,2025-08-15T08:48:00Z,2025-08-15T11:33:00Z,2025-08-15T08:47:00Z,2025-08-15T11:07:00Z,150,A320-200,Mainline,87,65,60,87,False
G7,4445,06-08-2025,ORD,BHM,2025-08-06T10:55:00Z,2025-08-06T12:55:00Z,2025-08-06T10:45:00Z,2025-08-06T12:20:00Z,50,CRJ-550,Express,60,45,29,60,False
YX,3700,13-08-2025,ORD,BNA,2025-08-13T07:25:00Z,2025-08-13T09:13:00Z,2025-08-13T07:22:00Z,2025-08-13T08:58:00Z,76,ERJ-175,Express,56,83,34,56,False
UA,1834,02-08-2025,ORD,TPA,2025-08-02T11:12:00Z,2025-08-02T15:02:00Z,2025-08-02T11:09:00Z,2025-08-02T15:05:00Z,166,B737-800,Mainline,88,81,51,88,False
OO,5234,05-08-2025,ORD,MKE,2025-08-05T10:35:00Z,2025-08-05T11:35:00Z,2025-08-05T10:34:00Z,2025-08-05T11:20:00Z,50,CRJ-550,Express,47,36,29,47,False
OO,5225,07-08-2025,ORD,MKE,2025-08-07T16:00:00Z,2025-08-07T17:00:00Z,2025-08-07T15:57:00Z,2025-08-07T17:10:00Z,50,CRJ-200,Express,90,65,29,90,False
UA,2343,11-08-2025,ORD,IND,2025-08-11T14:21:00Z,2025-08-11T16:32:00Z,2025-08-11T14:24:00Z,2025-08-11T16:32:00Z,179,B737-900,Mainline,66,97,56,66,False
OO,5637,10-08-2025,ORD,GRB,2025-08-10T18:05:00Z,2025-08-10T19:18:00Z,2025-08-10T18:42:00Z,2025-08-10T19:47:00Z,50,CRJ-200,Express,59,75,29,59,False
UA,2172,04-08-2025,ORD,FAI,2025-08-04T16:05:00Z,2025-08-04T19:40:00Z,2025-08-04T15:56:00Z,2025-08-04T18:51:00Z,166,B737-MAX8,Mainline,77,96,51,77,False
OO,4791,07-08-2025,ORD,SBN,2025-08-07T10:35:00Z,2025-08-07T12:33:00Z,2025-08-07T10:26:00Z,2025-08-07T12:14:00Z,50,CRJ-550,Express,45,41,29,45,False
OO,5610,13-08-2025,ORD,CHO,2025-08-13T18:06:00Z,2025-08-13T21:12:00Z,2025-08-13T18:04:00Z,2025-08-13T21:17:00Z,50,CRJ-550,Express,75,41,29,75,False
OO,5977,15-08-2025,ORD,ICT,2025-08-15T12:45:00Z,2025-08-15T14:48:00Z,2025-08-15T15:06:00Z,2025-08-15T17:07:00Z,76,ERJ-175,Express,980,1118,34,980,False
OO,5251,13-08-2025,ORD,ASE,2025-08-13T19:35:00Z,2025-08-13T21:44:00Z,2025-08-13T19:34:00Z,2025-08-13T21:30:00Z,70,ERJ-175,Express,382,215,34,382,False
OO,5045,07-08-2025,ORD,RHI,2025-08-07T16:35:00Z,2025-08-07T17:57:00Z,2025-08-07T16:34:00Z,2025-08-07T18:01:00Z,50,CRJ-200,Express,42,30,29,42,False
OO,5568,04-08-2025,ORD,MLI,2025-08-04T09:07:00Z,2025-08-04T10:22:00Z,2025-08-04T09:01:00Z,2025-08-04T10:18:00Z,50,CRJ-200,Express,90,88,29,90,False
G7,4458,10-08-2025,ORD,LIT,2025-08-10T12:45:00Z,2025-08-10T14:38:00Z,2025-08-10T12:39:00Z,2025-08-10T15:00:00Z,50,CRJ-550,Express,60,71,29,60,False
UA,2172,05-08-2025,ORD,FAI,2025-08-05T16:05:00Z,2025-08-05T19:40:00Z,2025-08-05T16:00:00Z,2025-08-05T19:14:00Z,166,B737-MAX8,Mainline,82,95,51,82,False
OO,5568,08-08-2025,ORD,MLI,2025-08-08T09:07:00Z,2025-08-08T10:22:00Z,2025-08-08T09:05:00Z,2025-08-08T10:26:00Z,50,CRJ-200,Express,977,962,29,977,False
OO,5099,15-08-2025,ORD,CIU,2025-08-15T12:40:00Z,2025-08-15T15:09:00Z,2025-08-15T12:31:00Z,2025-08-15T14:57:00Z,50,CRJ-200,Express,46,34,29,46,False
OO,4748,15-08-2025,ORD,ATW,2025-08-15T20:20:00Z,2025-08-15T21:35:00Z,2025-08-15T22:18:00Z,2025-08-15T23:30:00Z,50,CRJ-550,Express,3,26,29,3,False
UA,1156,14-08-2025,ORD,MSY,2025-08-14T19:55:00Z,2025-08-14T22:25:00Z,2025-08-14T19:57:00Z,2025-08-14T22:16:00Z,179,B737-900,Mainline,80,89,56,80,False
OO,5362,06-08-2025,ORD,MKE,2025-08-06T21:40:00Z,2025-08-06T22:45:00Z,2025-08-06T21:48:00Z,2025-08-06T22:34:00Z,50,CRJ-200,Express,185,172,29,185,False
YX,3628,08-08-2025,ORD,IND,2025-08-08T17:50:00Z,2025-08-08T20:03:00Z,2025-08-08T17:49:00Z,2025-08-08T19:58:00Z,76,ERJ-175,Express,59,79,34,59,False
UA,1785,07-08-2025,ORD,EWR,2025-08-07T16:46:00Z,2025-08-07T20:20:00Z,2025-08-07T16:55:00Z,2025-08-07T20:11:00Z,179,B737-MAX9,Mainline,111,65,56,111,False
UA,587,12-08-2025,ORD,YUL,2025-08-12T14:07:00Z,2025-08-12T17:26:00Z,2025-08-12T14:58:00Z,2025-08-12T19:59:00Z,166,B737-MAX8,Mainline,61,91,65,61,False
UA,2616,13-08-2025,ORD,PDX,2025-08-13T12:46:00Z,2025-08-13T15:14:00Z,2025-08-13T12:48:00Z,2025-08-13T15:01:00Z,166,B737-800,Mainline,63,90,51,63,False
UA,2483,14-08-2025,ORD,IAH,2025-08-14T10:35:00Z,2025-08-14T13:29:00Z,2025-08-14T10:42:00Z,2025-08-14T13:27:00Z,179,B737-900,Mainline,150,151,56,150,False
UA,275,01-08-2025,ORD,RAP,2025-08-01T08:45:00Z,2025-08-01T10:20:00Z,2025-08-01T08:41:00Z,2025-08-01T09:55:00Z,150,A320-200,Mainline,57,48,46,57,False
UA,1314,08-08-2025,ORD,IAH,2025-08-08T14:26:00Z,2025-08-08T17:25:00Z,2025-08-08T14:23:00Z,2025-08-08T17:46:00Z,200,A321-2NX,Mainline,72,83,62,72,False
YX,3601,04-08-2025,ORD,YYZ,2025-08-04T08:50:00Z,2025-08-04T11:49:00Z,2025-08-04T08:44:00Z,2025-08-04T11:18:00Z,76,ERJ-175,Express,52,61,42,52,False
UA,2202,11-08-2025,ORD,IAH,2025-08-11T18:25:00Z,2025-08-11T21:21:00Z,2025-08-11T18:33:00Z,2025-08-11T21:24:00Z,179,B737-900,Mainline,75,83,56,75,False
OO,5763,12-08-2025,ORD,TUL,2025-08-12T12:45:00Z,2025-08-12T14:49:00Z,2025-08-12T12:39:00Z,2025-08-12T14:26:00Z,76,ERJ-175,Express,170,171,34,170,False
G7,4184,05-08-2025,ORD,DAY,2025-08-05T08:50:00Z,2025-08-05T11:14:00Z,2025-08-05T08:44:00Z,2025-08-05T10:57:00Z,50,CRJ-550,Express,53,70,29,53,False
UA,1381,08-08-2025,ORD,DCA,2025-08-08T09:00:00Z,2025-08-08T11:59:00Z,2025-08-08T08:52:00Z,2025-08-08T11:41:00Z,150,A320-200,Mainline,79,98,46,79,False
UA,907,15-08-2025,ORD,FRA,2025-08-15T18:25:00Z,2025-08-16T09:55:00Z,2025-08-15T20:21:00Z,2025-08-16T12:00:00Z,318,B787-10,Mainline,315,203,155,315,False
UA,1620,08-08-2025,ORD,SEA,2025-08-08T08:50:00Z,2025-08-08T11:37:00Z,2025-08-08T08:44:00Z,2025-08-08T11:24:00Z,200,A321-2NX,Mainline,72,82,62,72,False
G7,4431,10-08-2025,ORD,MSN,2025-08-10T15:40:00Z,2025-08-10T16:45:00Z,2025-08-10T17:00:00Z,2025-08-10T18:02:00Z,50,CRJ-550,Express,51,37,29,51,False
OO,4809,04-08-2025,ORD,ICT,2025-08-04T09:03:00Z,2025-08-04T11:21:00Z,2025-08-04T08:58:00Z,2025-08-04T11:04:00Z,76,ERJ-175,Express,72,83,34,72,False
OO,5251,04-08-2025,ORD,ASE,2025-08-04T19:35:00Z,2025-08-04T21:44:00Z,2025-08-04T19:32:00Z,2025-08-04T21:39:00Z,70,ERJ-175,Express,68,78,34,68,False
UA,3,05-08-2025,ORD,ZRH,2025-08-05T15:55:00Z,2025-08-06T07:45:00Z,2025-08-05T16:06:00Z,2025-08-06T07:35:00Z,167,B767-300,Mainline,1545,1506,145,1545,False
UA,1905,07-08-2025,ORD,PIT,2025-08-07T18:10:00Z,2025-08-07T20:51:00Z,2025-08-07T18:19:00Z,2025-08-07T20:52:00Z,150,A320-200,Mainline,76,87,46,76,False
OO,5790,13-08-2025,ORD,CRW,2025-08-13T18:20:00Z,2025-08-13T21:04:00Z,2025-08-13T18:35:00Z,2025-08-13T21:15:00Z,50,CRJ-200,Express,80,68,29,80,False
UA,2424,05-08-2025,ORD,RDU,2025-08-05T18:20:00Z,2025-08-05T21:27:00Z,2025-08-05T18:17:00Z,2025-08-05T21:19:00Z,179,B737-MAX9,Mainline,84,90,56,84,False
OO,5505,03-08-2025,ORD,SBN,2025-08-03T15:40:00Z,2025-08-03T17:39:00Z,2025-08-03T17:34:00Z,2025-08-03T19:28:00Z,50,CRJ-200,Express,78,30,29,78,False
UA,307,06-08-2025,ORD,COS,2025-08-06T09:15:00Z,2025-08-06T11:08:00Z,2025-08-06T09:18:00Z,2025-08-06T11:06:00Z,126,B737-700,Mainline,98,106,43,98,False
OO,5568,09-08-2025,ORD,MLI,2025-08-09T09:07:00Z,2025-08-09T10:22:00Z,2025-08-09T09:01:00Z,2025-08-09T10:21:00Z,50,CRJ-200,Express,94,85,29,94,False
UA,2075,03-08-2025,ORD,TPA,2025-08-03T17:55:00Z,2025-08-03T21:45:00Z,2025-08-03T18:01:00Z,2025-08-03T21:49:00Z,166,B737-MAX8,Mainline,74,91,51,74,False
OO,5470,08-08-2025,ORD,GEG,2025-08-08T08:40:00Z,2025-08-08T10:56:00Z,2025-08-08T08:40:00Z,2025-08-08T10:52:00Z,76,ERJ-175,Express,43,46,34,43,False
UA,1198,15-08-2025,ORD,CUN,2025-08-15T09:21:00Z,2025-08-15T13:14:00Z,2025-08-15T09:20:00Z,2025-08-15T12:56:00Z,179,B737-900,Mainline,108,100,70,108,False
OO,5021,08-08-2025,ORD,SUX,2025-08-08T20:50:00Z,2025-08-08T22:40:00Z,2025-08-08T20:56:00Z,2025-08-08T22:41:00Z,50,CRJ-200,Express,130,126,29,130,False
OO,5405,14-08-2025,ORD,SCE,2025-08-14T07:25:00Z,2025-08-14T10:20:00Z,2025-08-14T07:16:00Z,2025-08-14T10:16:00Z,50,CRJ-200,Express,47,48,29,47,False
OO,5557,06-08-2025,ORD,OKC,2025-08-06T09:15:00Z,2025-08-06T11:54:00Z,2025-08-06T09:09:00Z,2025-08-06T11:38:00Z,76,ERJ-175,Express,70,70,34,70,False
UA,1830,15-08-2025,ORD,DSM,2025-08-15T13:12:00Z,2025-08-15T14:41:00Z,2025-08-15T13:18:00Z,2025-08-15T14:39:00Z,150,A320-200,Mainline,96,131,46,96,False
YX,3638,10-08-2025,ORD,CHS,2025-08-10T10:35:00Z,2025-08-10T14:02:00Z,2025-08-10T10:39:00Z,2025-08-10T13:53:00Z,76,ERJ-175,Express,78,96,34,78,False
G7,4390,05-08-2025,ORD,CHA,2025-08-05T14:09:00Z,2025-08-05T16:55:00Z,2025-08-05T14:25:00Z,2025-08-05T17:24:00Z,50,CRJ-550,Express,54,72,29,54,False
YX,3690,08-08-2025,ORD,IND,2025-08-08T15:40:00Z,2025-08-08T17:53:00Z,2025-08-08T15:31:00Z,2025-08-08T17:35:00Z,76,ERJ-175,Express,59,43,34,59,False
OO,5260,01-08-2025,ORD,FSD,2025-08-01T08:54:00Z,2025-08-01T10:50:00Z,2025-08-01T17:09:00Z,2025-08-01T19:04:00Z,50,CRJ-550,Express,63,36,29,63,False
OO,5124,10-08-2025,ORD,EAU,2025-08-10T21:07:00Z,2025-08-10T22:30:00Z,2025-08-10T23:41:00Z,2025-08-11T00:57:00Z,50,CRJ-200,Express,57,50,29,57,False
UA,1301,14-08-2025,ORD,ICT,2025-08-14T20:00:00Z,2025-08-14T22:03:00Z,2025-08-14T21:24:00Z,2025-08-14T23:05:00Z,126,B737-700,Mainline,-16,39,43,65.0,True
UA,503,05-08-2025,ORD,DEN,2025-08-05T14:35:00Z,2025-08-05T16:27:00Z,2025-08-05T14:33:00Z,2025-08-05T16:11:00Z,234,B757-300,Mainline,294,124,66,294,False
UA,1659,08-08-2025,ORD,CUN,2025-08-08T10:42:00Z,2025-08-08T14:28:00Z,2025-08-08T10:37:00Z,2025-08-08T14:17:00Z,179,B737-900,Mainline,80,101,70,80,False
G7,4476,05-08-2025,ORD,CAE,2025-08-05T13:55:00Z,2025-08-05T17:00:00Z,2025-08-05T13:52:00Z,2025-08-05T17:05:00Z,50,CRJ-550,Express,49,49,29,49,False
G7,4599,13-08-2025,ORD,BHM,2025-08-13T19:45:00Z,2025-08-13T21:49:00Z,2025-08-13T20:40:00Z,2025-08-13T22:27:00Z,50,CRJ-550,Express,50,31,29,50,False
G7,4482,11-08-2025,ORD,TUL,2025-08-11T19:40:00Z,2025-08-11T17:35:00Z,2025-08-11T19:40:00Z,2025-08-11T21:20:00Z,50,CRJ-550,Express,67,95,29,67,False
YX,3551,13-08-2025,ORD,SDF,2025-08-13T19:40:00Z,2025-08-13T22:14:00Z,2025-08-13T20:37:00Z,2025-08-13T23:00:00Z,76,ERJ-175,Express,50,27,34,50,False
UA,2104,11-08-2025,ORD,BOS,2025-08-11T06:00:00Z,2025-08-11T09:26:00Z,2025-08-11T05:53:00Z,2025-08-11T09:19:00Z,179,B737-MAX9,Mainline,330,291,56,330,False
OO,5344,09-08-2025,ORD,MBS,2025-08-09T11:05:00Z,2025-08-09T13:22:00Z,2025-08-09T14:09:00Z,2025-08-09T16:40:00Z,50,CRJ-200,Express,-60,137,29,106.0,True
UA,2657,12-08-2025,ORD,IAH,2025-08-12T12:45:00Z,2025-08-12T15:40:00Z,2025-08-12T13:16:00Z,2025-08-12T16:19:00Z,179,B737-MAX9,Mainline,94,129,56,94,False
UA,2179,07-08-2025,ORD,SFO,2025-08-07T18:20:00Z,2025-08-07T21:09:00Z,2025-08-07T18:24:00Z,2025-08-07T20:58:00Z,234,B757-300,Mainline,78,67,66,78,False
UA,2640,01-08-2025,ORD,DCA,2025-08-01T15:00:00Z,2025-08-01T18:02:00Z,2025-08-01T14:57:00Z,2025-08-01T18:00:00Z,126,B737-700,Mainline,124,125,43,124,False
UA,2394,09-08-2025,ORD,DEN,2025-08-09T18:35:00Z,2025-08-09T20:36:00Z,2025-08-09T19:09:00Z,2025-08-09T20:44:00Z,234,B757-300,Mainline,124,60,66,124,False
UA,356,14-08-2025,ORD,ATL,2025-08-14T14:30:00Z,2025-08-14T17:39:00Z,2025-08-14T14:26:00Z,2025-08-14T17:25:00Z,179,B737-900,Mainline,81,91,56,81,False
UA,2616,08-08-2025,ORD,PDX,2025-08-08T12:46:00Z,2025-08-08T15:14:00Z,2025-08-08T12:43:00Z,2025-08-08T14:55:00Z,166,B737-800,Mainline,58,83,51,58,False
YX,3641,03-08-2025,ORD,GRR,2025-08-03T10:35:00Z,2025-08-03T12:48:00Z,2025-08-03T10:34:00Z,2025-08-03T12:26:00Z,76,ERJ-175,Express,72,65,34,72,False
UA,2683,02-08-2025,ORD,SAN,2025-08-02T14:10:00Z,2025-08-02T16:32:00Z,2025-08-02T14:06:00Z,2025-08-02T16:30:00Z,179,B737-900,Mainline,70,71,56,70,False
UA,2666,05-08-2025,ORD,DEN,2025-08-05T05:00:00Z,2025-08-05T06:43:00Z,2025-08-05T04:55:00Z,2025-08-05T06:27:00Z,200,A321-2NX,Mainline,447,454,62,447,False
YX,3668,02-08-2025,ORD,BUF,2025-08-02T07:15:00Z,2025-08-02T09:58:00Z,2025-08-02T07:38:00Z,2025-08-02T10:07:00Z,76,ERJ-175,Express,55,32,34,55,False
UA,2640,11-08-2025,ORD,DCA,2025-08-11T15:00:00Z,2025-08-11T18:02:00Z,2025-08-11T14:55:00Z,2025-08-11T17:53:00Z,126,B737-700,Mainline,123,128,43,123,False
OO,5795,08-08-2025,ORD,TUL,2025-08-08T09:00:00Z,2025-08-08T11:12:00Z,2025-08-08T08:55:00Z,2025-08-08T10:50:00Z,76,ERJ-175,Express,55,71,34,55,False
UA,276,06-08-2025,ORD,IAD,2025-08-06T21:31:00Z,2025-08-07T00:30:00Z,2025-08-07T00:46:00Z,2025-08-07T03:28:00Z,200,A321-2NX,Mainline,66,235,62,66,False
OO,5568,15-08-2025,ORD,MLI,2025-08-15T09:07:00Z,2025-08-15T10:22:00Z,2025-08-15T09:02:00Z,2025-08-15T10:05:00Z,50,CRJ-200,Express,957,768,29,957,False
